CODI_CAPA;CAPA_GENERICA;NOM_CAPA;ED50_COORD_X;ED50_COORD_Y;ETRS89_COORD_X;ETRS89_COORD_Y;LONGITUD;LATITUD;EQUIPAMENT;DISTRICTE;BARRI;NOM_DISTRICTE;NOM_BARRI;ADRECA;TELEFON
P001;Internet i comunicacions         ;WiFi BCN                                        ;430162.66;4587947.5;430070.75;4587746.5;2.162949;41.438248;Punt de connexió Barcelona WiFi a la cruïlla del carrer Mont-ral amb carrer Dr. Letamendi;7;43;Horta-Guinardó;Horta;C Mont-ral, 31;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;433292.72;4588814.5;433200.78;4588613.5;2.200316;41.44632;Centre Cívic Baró de Viver;9;58;Sant Andreu;Baró de Viver;C Quito, 8*10;932565097
P001;Internet i comunicacions         ;WiFi BCN                                        ;430433.4;4579753.0;430341.47;4579552.0;2.167132;41.364464;Castell de Montjuïc;3;11;Sants-Montjuïc;el Poble Sec;Ctra Montjuïc, 66;932564440
P001;Internet i comunicacions         ;WiFi BCN                                        ;429162.53;4585963.5;429070.62;4585762.5;2.151211;41.42029;Centre Cívic El Carmel;7;37;Horta-Guinardó;el Carmel;C Santuari, 27;932563333
P001;Internet i comunicacions         ;WiFi BCN                                        ;427158.94;4582042.5;427067.06;4581842.0;2.12771;41.384796;Punt de connexió Barcelona WiFi a la cruïlla de la Gran Via de Carles III amb Masferrer;4;19;Les Corts;les Corts;G.V. Carles III, 74;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429554.78;4581580.5;429462.88;4581379.5;2.156415;41.380848;Centre Cívic Casa Golferichs;2;9;Eixample;la Nova Esquerra de l'Eixample;G.V. Corts Catalanes, 491;933237790
P001;Internet i comunicacions         ;WiFi BCN                                        ;429775.16;4582628.5;429683.22;4582427.5;2.158929;41.39031;Espai de Gent Gran Maria Aurèlia Capmany;2;8;Eixample;l'Antiga Esquerra de l'Eixample;Enric Granados, 47;934536075
P001;Internet i comunicacions         ;WiFi BCN                                        ;434161.53;4584070.0;434069.56;4583869.0;2.211233;41.403664;Punt de connexió Barcelona WiFi a la cruïlla del carrer Ferrater i Mora amb el Passeig del Taulat;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;Pg Taulat, 158;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431627.03;4583985.5;431535.1;4583784.5;2.180924;41.402687;Punt de connexió Barcelona WiFi a la cruïlla del carrer Padilla amb Consell de Cent;2;6;Eixample;la Sagrada Família;C Consell de Cent, 531;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431140.4;4582189.5;431048.47;4581988.5;2.175307;41.386475;Punt de connexió Barcelona WiFi a la cruïlla de la Via Laietana amb el carrer Julià Portet;1;2;Ciutat Vella;el Barri Gòtic;Via Laietana, 43;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;427817.75;4584319.5;427725.84;4584118.5;2.135317;41.405365;Jardins de Vil·la Florida;5;25;Sarrià-Sant Gervasi;Sant Gervasi - la Bonanova;C Muntaner, 548;10
P001;Internet i comunicacions         ;WiFi BCN                                        ;431585.4;4588318.5;431493.47;4588117.5;2.179935;41.44171;Casal de Barri de Prosperitat;8;52;Nou Barris;la Prosperitat;Pl Àngel Pestaña, 1;933 538 644
P001;Internet i comunicacions         ;WiFi BCN                                        ;434414.12;4584807.5;434322.16;4584606.5;2.214174;41.410324;Punt de connexió Barcelona WiFi a la cruïlla del carrer Josep Pla amb Avinguda Diagonal;10;70;Sant Martí;el Besòs i el Maresme;C Josep Pla, 34;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429971.56;4587343.5;429879.62;4587142.5;2.160732;41.43279;Centre Cívic Matas i Ramis;7;43;Horta-Guinardó;Horta;Feliu i Codina, 20;934072356
P001;Internet i comunicacions         ;WiFi BCN                                        ;427348.9;4582182.0;427257.0;4581981.0;2.129965;41.386066;Punt de connexió Barcelona WiFi a la cruïlla del carrer de Joan Güell amb Joaquim Molins;4;19;Les Corts;les Corts;C Joan Güell, 210;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;428480.9;4583621.5;428389.0;4583420.5;2.143332;41.399136;Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta 171 amb Muntaner;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;Via Augusta, 168;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430428.16;4581912.5;430336.22;4581711.5;2.166821;41.383915;Centre de Cultura Contemporània de Barcelona;1;1;Ciutat Vella;el Raval;C Montalegre, 5;933064100
P001;Internet i comunicacions         ;WiFi BCN                                        ;427074.78;4583526.0;426982.88;4583325.0;2.126525;41.39815;Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb carrer Demestre;5;24;Sarrià-Sant Gervasi;les Tres Torres;Via Augusta, 316;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431267.78;4584161.5;431175.84;4583960.5;2.176606;41.404243;Punt de connexió Barcelona WiFi a la cruïlla del carrer Mallorca amb carrer Lepant;2;6;Eixample;la Sagrada Família;C Mallorca, 436;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429315.94;4585209.0;429224.03;4585008.0;2.153135;41.41351;Park Güell;6;30;Gràcia;la Salut;C Olot, 7;10
P001;Internet i comunicacions         ;WiFi BCN                                        ;434067.4;4584589.5;433975.44;4584388.5;2.21005;41.408333;Punt de connexió Barcelona WiFi a la cruïlla del carrer Selva de Mar amb Llull;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;C Selva de Mar, 38;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;428088.28;4579745.5;427996.38;4579544.5;2.139097;41.36419;Centre Cívic La Cadena;3;13;Sants-Montjuïc;la Marina de Port;C Mare de Déu de Port, 397;933313498
P001;Internet i comunicacions         ;WiFi BCN                                        ;431093.44;4584355.0;431001.5;4584154.5;2.174499;41.40597;Punt de connexió Barcelona WiFi a la cruïlla del carrer Lepant amb l'Avinguda Gaudí;2;6;Eixample;la Sagrada Família;Av Gaudí, 22;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;427652.56;4582105.5;427560.66;4581904.5;2.133606;41.38541;Centre Esportiu Municipal Les Corts;4;19;Les Corts;les Corts;Trav Corts, 252*254;933632992
P001;Internet i comunicacions         ;WiFi BCN                                        ;429950.84;4583404.5;429858.9;4583203.5;2.16094;41.397312;Punt de connexió Barcelona WiFi a la cruïlla del carrer Pau Claris amb carrer Còrsega;2;7;Eixample;la Dreta de l'Eixample;C Pau Claris, 189;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;425992.16;4581190.5;425900.28;4580989.5;2.113861;41.377018;Casal de Gent Gran de Sant Ramon;4;20;Les Corts;la Maternitat i Sant Ramon;Cardenal Reig, 11*LB;933348353
P001;Internet i comunicacions         ;WiFi BCN                                        ;428103.62;4580997.0;428011.7;4580796.0;2.139131;41.375465;Punt de connexió Barcelona WiFi a la cruïlla del carrer de Sants amb el carrer Premià;3;18;Sants-Montjuïc;Sants;C Sants, 36;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431131.0;4582288.5;431039.06;4582087.5;2.175183;41.387363;Palau de la Música Catalana;1;4;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;C Palau de la Música, 2;932957200
P001;Internet i comunicacions         ;WiFi BCN                                        ;431162.84;4584625.0;431070.9;4584424.0;2.175298;41.40841;Punt de connexió Barcelona WiFi a la cruïlla del carrer Còrsega amb carrer Castillejos;2;6;Eixample;la Sagrada Família;C Còrsega, 592;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431082.84;4584171.0;430990.9;4583970.0;2.174393;41.404312;Punt de connexió Barcelona WiFi a la cruïlla del carrer Provença amb Marina;2;6;Eixample;la Sagrada Família;C Provença, 443;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430329.1;4583035.5;430237.16;4582834.5;2.165507;41.39402;Punt de connexió Barcelona WiFi a la cruïlla del carrer València amb Pau Claris;2;7;Eixample;la Dreta de l'Eixample;C Pau Claris, 148;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430322.38;4584162.0;430230.44;4583961.0;2.165297;41.404167;Punt de connexió Barcelona WiFi a la cruïlla del c. Roger de Flor amb Sant Antoni Maria Claret, 35;6;32;Gràcia;el Camp d'en Grassot i Gràcia Nova;C Roger de Flor, 285;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;426828.8;4581439.0;426736.9;4581238.0;2.123835;41.37933;Espai d'Adolescents Jovecardí;4;20;Les Corts;la Maternitat i Sant Ramon;Trav Corts, 94;934489828
P001;Internet i comunicacions         ;WiFi BCN                                        ;427762.38;4582652.5;427670.47;4582451.5;2.134854;41.390347;Punt de connexió Barcelona WiFi a la cruïlla del carrer Caravel·la La Niña amb Avinguda Diagonal;4;19;Les Corts;les Corts;Av Diagonal, 545;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;432975.75;4586207.5;432883.8;4586006.5;2.196811;41.422813;Casal de Barri Verneda;10;73;Sant Martí;la Verneda i la Pau;C Santander, 6;933057384
P001;Internet i comunicacions         ;WiFi BCN                                        ;434003.4;4583691.5;433911.47;4583490.5;2.209383;41.40024;Punt de connexió Barcelona WiFi a la cruïlla del carrer Lope de Vega amb el Passeig Garcia Faria;10;69;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;C Lope de Vega, 2;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;426530.16;4583972.5;426438.25;4583772.0;2.119956;41.402122;Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta 365 amb Institut Químic;5;23;Sarrià-Sant Gervasi;Sarrià;Via Augusta, 365;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;427091.9;4582163.5;427000.0;4581962.5;2.126894;41.38588;Punt de connexió Barcelona WiFi a l'Avinguda Carlos III, a l'alçada del número 81;4;20;Les Corts;la Maternitat i Sant Ramon;G.V. Carles III, 81;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;427906.88;4581085.5;427814.97;4580884.5;2.136769;41.376244;Punt de connexió Barcelona WiFi a la cruïlla del carrer Alcolea amb el Pg. de Sant Antoni;3;18;Sants-Montjuïc;Sants;C Alcolea, 22;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;427535.75;4580996.0;427443.84;4580795.0;2.132342;41.375404;Punt de connexió Barcelona WiFi a la cruïlla del carrer de Sants amb Riera d'Escuder;3;18;Sants-Montjuïc;Sants;C Sants, 213;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431144.72;4583714.0;431052.78;4583513.0;2.175185;41.400204;Punt de connexió Barcelona WiFi a la cruïlla del carrer Aragó amb Sicília;2;5;Eixample;el Fort Pienc;C Sicília, 191;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429478.22;4582197.5;429386.3;4581997.0;2.155428;41.386402;Punt de connexió Barcelona WiFi a la cruïlla del carrer Villaroel amb carrer València;2;8;Eixample;l'Antiga Esquerra de l'Eixample;C Villarroel, 128;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;427737.88;4582363.0;427645.97;4582162.0;2.134595;41.387737;Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb el carrer Deu i Mata;4;19;Les Corts;les Corts;C Numància, 137;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430958.38;4584096.5;430866.44;4583895.5;2.172912;41.40363;Punt de connexió Barcelona WiFi a la cruïlla del carrer Sardenya amb Provença;2;6;Eixample;la Sagrada Família;C Sardenya, 301;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431669.7;4585182.0;431577.72;4584981.0;2.181299;41.413467;Punt de connexió Barcelona WiFi a la cruïlla del carrer Conca amb el Passeig Maragall;10;64;Sant Martí;el Camp de l'Arpa del Clot;C Freser, 136;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;428331.22;4583605.0;428239.3;4583404.0;2.141544;41.398975;Punt de connexió Barcelona WiFi a la cruïlla del carrer Santaló amb carrer Descartes;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;C Santaló, 121;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;428594.0;4583456.5;428502.06;4583255.5;2.144705;41.39766;Punt de connexió Barcelona WiFi a la cruïlla del carrer Muntaner amb carrer Calaf;5;26;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;C Muntaner, 331;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429353.03;4587200.0;429261.1;4586999.0;2.153346;41.431442;Punt de connexió Barcelona WiFi a la cruïlla Av. Estatut de Catalunya amb Punt Verd Zona Vall Hebron;7;41;Horta-Guinardó;la Vall d'Hebron;C Jorge Manrique, 2;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;432995.56;4583916.5;432903.6;4583715.5;2.197302;41.402184;Punt de connexió Barcelona WiFi a la cruïlla del carrer Llacuna amb Pere IV;10;68;Sant Martí;el Poblenou;C Pere IV, 164;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;427020.53;4583752.5;426928.62;4583551.5;2.125849;41.400185;Oficina d'Atenció Ciutadana del Districte de Sarrià - Sant Gervasi;5;24;Sarrià-Sant Gervasi;les Tres Torres;Anglí, 31;10
P001;Internet i comunicacions         ;WiFi BCN                                        ;433494.88;4583812.5;433402.9;4583611.5;2.203286;41.401287;Punt de connexió Barcelona WiFi a la cruïlla del carrer Marià Aguiló amb Llull;10;68;Sant Martí;el Poblenou;C Marià Aguiló, 83;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;433845.44;4583507.0;433753.47;4583306.0;2.207513;41.398563;Punt de connexió Barcelona WiFi a la cruïlla del carrer Ferrocarril amb el Passeig Calvell;10;68;Sant Martí;el Poblenou;Pg Calvell, 35;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;427793.5;4580999.5;427701.6;4580798.5;2.135423;41.375458;Punt de connexió Barcelona WiFi a la cruïlla de la Plaça de Sants amb el Passeig de Sant Antoni;3;18;Sants-Montjuïc;Sants;C Antoni de Capmany, 86;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430103.5;4588381.0;430011.56;4588180.0;2.16219;41.442142;Casal de Gent Gran Pau Casals;8;49;Nou Barris;Canyelles;C Juan Ramón Jiménez, 4*6;932563554
P001;Internet i comunicacions         ;WiFi BCN                                        ;428564.28;4580991.0;428472.34;4580790.5;2.14464;41.375454;Punt de connexió Barcelona WiFi a la cruïlla del carrer Torre d'en Damians amb c. Creu Coberta;3;15;Sants-Montjuïc;Hostafrancs;C Torre d'en Damians, 1;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429041.1;4585781.0;428949.2;4585580.0;2.14978;41.418636;Centre Cívic El Coll - La Bruguera-Casal de Joves del Coll;6;29;Gràcia;el Coll;Duran i Borrell, 24;932562874
P001;Internet i comunicacions         ;WiFi BCN                                        ;427705.47;4581770.5;427613.56;4581569.5;2.134279;41.382393;Casal de Gent Gran Can Novell;4;19;Les Corts;les Corts;C Caballero, 29;934098846
P001;Internet i comunicacions         ;WiFi BCN                                        ;430294.38;4585269.5;430202.47;4585068.5;2.164834;41.41414;Punt de connexió Barcelona WiFi a la cruïlla del carrer Camèlies amb França;7;33;Horta-Guinardó;el Baix Guinardó;C Camèlies, 101;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;426955.03;4583643.0;426863.12;4583442.0;2.125078;41.399193;Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb Hort de la Vila;5;24;Sarrià-Sant Gervasi;les Tres Torres;Via Augusta, 334;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;432740.2;4585274.0;432648.25;4585073.0;2.194096;41.414387;Centre Esportiu Municipal Bac de Roda;10;72;Sant Martí;Sant Martí de Provençals;Rbla Guipúscoa, 23*25;932663445
P001;Internet i comunicacions         ;WiFi BCN                                        ;431486.94;4583955.5;431395.0;4583754.5;2.179251;41.402405;Punt de connexió Barcelona WiFi a la cruïlla del carrer Lepant amb Aragó;2;6;Eixample;la Sagrada Família;C Lepant, 229;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;427061.38;4583367.0;426969.5;4583166.0;2.126384;41.396717;Punt de connexió Barcelona WiFi a la cruïlla del carrer Vergós amb carrer Rafael Batlle;5;23;Sarrià-Sant Gervasi;Sarrià;C Vergós, 52;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431218.28;4590510.0;431126.34;4590309.0;2.175291;41.46142;Casal de Gent Gran Pedraforca;8;55;Nou Barris;Ciutat Meridiana;C Pedraforca, 16*18;933503027
P001;Internet i comunicacions         ;WiFi BCN                                        ;430887.12;4585342.5;430795.2;4585141.5;2.171918;41.414845;Punt de connexió Barcelona WiFi a la Ronda del Guinardó 99;7;35;Horta-Guinardó;el Guinardó;Rda Guinardó, 99;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430550.84;4584354.0;430458.9;4584153.0;2.168008;41.40592;Punt de connexió Barcelona WiFi a la cruïlla del c. Sicília amb c. de Sant Antoni Maria Claret;6;32;Gràcia;el Camp d'en Grassot i Gràcia Nova;C Sicília, 398;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;432559.56;4584670.5;432467.62;4584469.5;2.192003;41.408936;Oficina d'Atenció Ciutadana del Districte de Sant Martí;10;65;Sant Martí;el Clot;Pl Valentí Almirall, 1;10
P001;Internet i comunicacions         ;WiFi BCN                                        ;433667.06;4587533.0;433575.1;4587332.0;2.204937;41.43481;Centre Cívic del Bon Pastor;9;59;Sant Andreu;el Bon Pastor;Pl Robert Gerhard, 3*4;933147947
P001;Internet i comunicacions         ;WiFi BCN                                        ;431887.62;4582268.0;431795.7;4582067.0;2.184234;41.38724;Museu de Ciències Naturals de Barcelona - Museu Martorell;1;4;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;Pg Picasso, 9*11;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431507.9;4587464.5;431415.97;4587263.5;2.179104;41.434013;Centre Cívic Can Verdaguer;8;45;Nou Barris;Porta;C Piferrer, 94;932768077
P001;Internet i comunicacions         ;WiFi BCN                                        ;431265.72;4583230.0;431173.78;4583029.0;2.176688;41.39585;Punt de connexió Barcelona WiFi a la cruïlla de la Gran Via de les Corts Catalanes amb Roger de Flor;2;7;Eixample;la Dreta de l'Eixample;G.V. Corts Catalanes, 669;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430058.88;4580604.0;429966.94;4580403.0;2.162556;41.372097;Centre Cívic El Sortidor-Sala Polivalent;3;11;Sants-Montjuïc;el Poble Sec;Pl Sortidor, 12;934434311
P001;Internet i comunicacions         ;WiFi BCN                                        ;427564.12;4582260.0;427472.22;4582059.5;2.13253;41.386795;Centre Cívic Can Deu;4;19;Les Corts;les Corts;Pl Concòrdia, 13;934101007
P001;Internet i comunicacions         ;WiFi BCN                                        ;433046.25;4582829.0;432954.3;4582628.0;2.198029;41.39239;Centre Esportiu Municipal Nova Icària;10;67;Sant Martí;la Vila Olímpica del Poblenou;Av Icària, 167;932212580
P001;Internet i comunicacions         ;WiFi BCN                                        ;429716.06;4582879.5;429624.12;4582679.0;2.158193;41.392567;Punt de connexió Barcelona WiFi a la cruïlla del carrer Balmes amb Provença;2;8;Eixample;l'Antiga Esquerra de l'Eixample;C Balmes, 119;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;428126.03;4581475.5;428034.12;4581274.5;2.139343;41.379776;Punt de connexió Barcelona WiFi al Passeig de Sant Antoni (Estació d'Autobusos de Sants);3;18;Sants-Montjuïc;Sants;C Viriat, 23;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;432785.84;4581813.0;432693.9;4581612.0;2.195027;41.383217;El Centre de la Platja;1;3;Ciutat Vella;la Barceloneta;Pg Marítim Barceloneta, 25*29;932210348
P001;Internet i comunicacions         ;WiFi BCN                                        ;430914.97;4584538.0;430823.06;4584337.0;2.172343;41.407604;Punt de connexió Barcelona WiFi a la cruïlla del carrer Lepant amb Indústria;2;6;Eixample;la Sagrada Família;C Lepant, 337;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431638.94;4585294.5;431547.0;4585093.5;2.180918;41.41448;Punt de connexió Barcelona WiFi a la cruïlla del Passeig Maragall amb Indústria;10;64;Sant Martí;el Camp de l'Arpa del Clot;Pg Maragall, 20;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429279.12;4582753.0;429187.2;4582552.5;2.152982;41.391388;Punt de connexió Barcelona WiFi a la cruïlla del carrer Muntaner amb carrer Còrsega;2;8;Eixample;l'Antiga Esquerra de l'Eixample;C Muntaner, 165;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;432111.22;4582281.0;432019.28;4582080.0;2.186907;41.38738;Parc de la Ciutadella-Espai Lúdic Ambiental per a Famílies LaLudo;1;4;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;Pas Institut Escola, 1;638 326 771
P001;Internet i comunicacions         ;WiFi BCN                                        ;428270.28;4578458.5;428178.38;4578257.5;2.141425;41.352615;Centre de barri Eduard Aunós;3;12;Sants-Montjuïc;la Marina del Prat Vermell;C Tortosa, 39;932234331
P001;Internet i comunicacions         ;WiFi BCN                                        ;427950.72;4582085.5;427858.8;4581885.0;2.137174;41.385258;Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb carrer Marques de Setmenat;4;19;Les Corts;les Corts;C Numància, 84;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;432081.16;4584425.5;431989.2;4584224.5;2.186306;41.40669;Centre Esportiu Municipal Vintró;10;65;Sant Martí;el Clot;Consell de Cent, 623*629;932450268
P001;Internet i comunicacions         ;WiFi BCN                                        ;428616.34;4584030.0;428524.44;4583829.0;2.144904;41.40283;Punt de connexió Barcelona WiFi a la cruïlla del carrer Balmes amb carrer del Francolí;5;27;Sarrià-Sant Gervasi;el Putxet i el Farró;C Balmes, 316;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430363.22;4583090.5;430271.28;4582889.5;2.165909;41.39452;Jardins de la Casa Elizalde;2;7;Eixample;la Dreta de l'Eixample;C València, 302;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429900.44;4581537.0;429808.5;4581336.0;2.160554;41.38049;Punt de connexió Barcelona WiFi a la cruïlla dels carrers Comte d'Urgell amb Floridablanca;2;10;Eixample;Sant Antoni;C Comte d'Urgell, 25;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429739.56;4585413.0;429647.66;4585212.0;2.15818;41.415382;Centre Esportiu Municipal Can Toda;6;30;Gràcia;la Salut;C Ramiro de Maeztu, 25*27;932134344
P001;Internet i comunicacions         ;WiFi BCN                                        ;431474.78;4586668.5;431382.84;4586467.5;2.178798;41.42684;Punt de connexió Barcelona WiFi al carrer Felip II, 212;9;62;Sant Andreu;el Congrés i els Indians;C Felip II, 212;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;432726.47;4586553.0;432634.5;4586352.0;2.193789;41.425907;Biblioteca La Sagrera-Marina Clotet;9;61;Sant Andreu;la Sagrera;C Camp del Ferro, 1*3;933408675
P001;Internet i comunicacions         ;WiFi BCN                                        ;426920.78;4583551.0;426828.9;4583350.0;2.12468;41.39836;Centre Cívic Casa Orlandai;5;23;Sarrià-Sant Gervasi;Sarrià;C Jaume Piquet, 23;932524262
P001;Internet i comunicacions         ;WiFi BCN                                        ;430666.84;4583193.5;430574.9;4582992.5;2.169529;41.395473;Oficina d'Atenció Ciutadana del Districte de l'Eixample;2;7;Eixample;la Dreta de l'Eixample;C Aragó, 328;10
P001;Internet i comunicacions         ;WiFi BCN                                        ;430766.1;4582735.0;430674.16;4582534.0;2.170768;41.391354;Punt de connexió Barcelona WiFi a la cruïlla del c. Roger de Llúria amb G. V. de les Corts Catalanes;2;7;Eixample;la Dreta de l'Eixample;G.V. Corts Catalanes, 633;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430520.6;4584161.0;430428.66;4583960.0;2.167668;41.404175;Punt de connexió Barcelona WiFi a la cruïlla del carrer Nàpols amb carrer Indústria;6;32;Gràcia;el Camp d'en Grassot i Gràcia Nova;C Nàpols, 313;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;427014.8;4583579.5;426922.9;4583378.5;2.125801;41.39863;Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb carrer Pau Alcover;5;24;Sarrià-Sant Gervasi;les Tres Torres;Via Augusta, 320;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;429845.44;4581405.0;429753.5;4581204.0;2.159911;41.37929;Punt de connexió Barcelona WiFi a la cruïlla dels carrers Comte Borrell amb Floridablanca;2;10;Eixample;Sant Antoni;C Comte Borrell, 97;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;434197.16;4585477.5;434105.2;4585276.5;2.211506;41.41634;Centre Cívic Besòs;10;70;Sant Martí;el Besòs i el Maresme;Rbla Prim, 87*89;932564901
P001;Internet i comunicacions         ;WiFi BCN                                        ;432825.12;4581973.0;432733.16;4581772.0;2.195479;41.384663;Centre Esportiu Municipal Marítim;1;3;Ciutat Vella;la Barceloneta;Pg Marítim Barceloneta, 33;932240440
P001;Internet i comunicacions         ;WiFi BCN                                        ;432654.3;4586986.0;432562.34;4586785.5;2.192878;41.429802;Centre Esportiu Municipal Sant Andreu - La Sagrera;9;60;Sant Andreu;Sant Andreu;C Santa Coloma, 25;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;433501.8;4587948.5;433409.84;4587747.5;2.202914;41.43854;Casal de Gent Gran Bon Pastor;9;59;Sant Andreu;el Bon Pastor;Pg Mollerussa, 3;933115776
P001;Internet i comunicacions         ;WiFi BCN                                        ;431413.38;4582381.0;431321.44;4582180.0;2.17855;41.38822;Casal de Joves Palau Alòs;1;4;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;C Sant Pere Més Baix, 55;932681224
P001;Internet i comunicacions         ;WiFi BCN                                        ;428629.56;4582299.5;428537.66;4582098.5;2.145267;41.387245;Punt de connexió Barcelona WiFi a la cruïlla dels carrers Calàbria amb carrer París;2;9;Eixample;la Nova Esquerra de l'Eixample;C Calàbria, 268;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;430524.38;4584316.5;430432.44;4584115.5;2.167696;41.405575;Centre Cívic La Sedeta;6;32;Gràcia;el Camp d'en Grassot i Gràcia Nova;C Sicília, 321;934591228
P001;Internet i comunicacions         ;WiFi BCN                                        ;428747.66;4585853.5;428655.75;4585652.5;2.14626;41.419266;Parc de la Creueta del Coll;6;29;Gràcia;el Coll;Pg Mare de Déu del Coll, 77;10
P001;Internet i comunicacions         ;WiFi BCN                                        ;431152.22;4581330.5;431060.28;4581129.5;2.175546;41.378735;Punt de connexió Barcelona WiFi a la cruïlla de La Rambla amb la Plaça del Teatre;1;1;Ciutat Vella;el Raval;C la Rambla, 27;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431098.38;4583409.5;431006.44;4583208.5;2.174665;41.397453;Punt de connexió Barcelona WiFi a la cruïlla del carrer Roger de Flor amb carrer Consell de Cent;2;7;Eixample;la Dreta de l'Eixample;C Roger de Flor, 164;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;432841.84;4584294.0;432749.88;4584093.0;2.195421;41.405567;Punt de connexió Barcelona WiFi a la cruïlla de la Rambla del Poblenou amb l'Avinguda Diagonal;10;71;Sant Martí;Provençals del Poblenou;Rbla Poblenou, 148;null
P001;Internet i comunicacions         ;WiFi BCN                                        ;431201.9;4584115.0;431109.97;4583914.0;2.175824;41.403816;Punt de connexió Barcelona WiFi a la cruïlla del carrer Marina amb Mallorca;2;6;Eixample;la Sagrada Família;C Mallorca, 422;null
